gene,RNA,protein,
4983,0.100111236,-0.126722253,
4984,-0.036359613,0.217787199,
4985,0.066561324,-0.008686792,
4986,0.012647223,0.34630868,
4987,0.017919015,-0.078003337,
4988,-0.057521972,0.025644363,
4989,-0.065197153,-0.157265384,
4990,-0.548303574,-0.256157814,
4991,-0.04626397,-0.295063206,
4992,0.056104235,0.096510388,
4993,0.182470139,-0.276470437,
4994,-0.051692818,-0.168326722,
4995,-0.102707316,-0.289477769,
4996,-0.146953205,-0.115754462,
4997,-0.131909999,0.319581434,
4998,-0.030741921,-0.114139766,
4999,0.043457892,0.023834764,
5000,-0.010509868,-0.121229365,
5001,-0.077574266,0.31974321,
5002,-0.032133736,0.332148446,
5003,0.012975448,-0.032259933,
5004,0.035025062,-0.540586344,
5005,-0.05930521,0.174289132,
5006,0.344252514,1.066582663,
5007,-0.060920763,-0.125278074,
5008,0.071286653,-0.292980172,
5009,-0.179940845,0.13148337,
5010,0.072966489,0.155401514,
5011,-0.185700108,0.403613548,
5012,0.094303237,0.135355502,
5013,-0.119021835,-0.050351289,
5014,0.16223731,0.372074414,
5015,-0.052562485,-0.092005069,
5016,-0.047139371,-0.075626231,
5017,0.063924618,0.326614672,
5018,0.349048691,1.505434272,
5019,-0.048193043,-0.213250389,
5020,-0.109696837,0.059552732,
5021,0.006860158,0.084086185,
5022,0.005120415,-0.169304536,
5023,0.204602423,1.00835604,
5024,0.015386494,0.41954559,
5025,-0.188502897,0.080999137,
5026,0.054924098,-0.089375575,
5027,-0.077241007,0.16706577,
5028,-0.060330974,-0.124093056,
5029,-0.117302073,0.811618988,
5030,-0.044727267,-0.156183067,
5031,0.139281933,0.503439301,
5032,-0.062476172,-0.002507389,
5033,0.010413067,-0.224476506,
5034,-0.111780937,-0.149570743,
5035,0.06995467,0.293783322,
5036,0.019852538,0.091893292,
5037,0.00695581,0.290963232,
5038,-0.041919216,-0.131174201,
5039,-0.021291782,0.335666904,
5040,-0.160990574,-0.271190412,
5041,0.036781188,0.194085192,
5042,0.022657209,0.008335889,
5043,0.067312811,0.14429902,
5044,0.038128188,0.014805164,
5045,-0.209698048,0.186251789,
5046,0.068044726,-0.108832606,
5047,0.008544844,0.252001676,
5048,0.023443165,0.1415195,
5049,-0.142733001,0.073692854,
5050,-0.052400438,0.849198418,
5051,0.003001915,0.108166378,
5052,0.200390823,-0.252387051,
5053,-0.033040356,-0.001955865,
5054,-0.008991037,-0.016270226,
5055,-0.073313599,-0.032925015,
5056,-0.005808858,0.127733631,
5057,0.101104642,0.357064944,
5058,0.123705623,0.021989712,
5059,-0.23054067,-0.110238165,
5060,0.198189116,-0.055063258,
5061,0.020269332,-0.087861253,
5062,-0.082126566,-0.0897642,
5063,0.254944134,0.830941229,
5064,-0.057217461,-0.093767223,
5065,0.115546242,0.379863933,
5066,-0.036461506,0.088636602,
5067,-0.091510595,0.338856741,
5068,-0.099383186,0.034235935,
5069,0.088583699,0.526228517,
5070,0.208532938,-0.060487336,
5071,-0.109022825,-0.053985099,
5072,0.007072835,0.206118151,
5073,0.10062693,0.087581914,
5074,0.021435317,0.159903631,
5075,-0.02068447,-0.191464128,
5076,0.536360267,0.064340469,
5077,-0.020857036,0.120765631,
5078,-0.010101508,-0.364261839,
5079,-0.031403048,-0.092688353,
5080,0.044835041,0.074691103,
5081,-0.138869889,-0.052448903,
5082,-0.113887782,-0.010963995,
5083,-0.02790497,-0.030375235,
5084,-0.099714917,0.228309488,
5085,-0.002467067,-0.166524534,
5086,-0.051463621,-0.009039341,
5087,0.082913566,0.027849304,
5088,-0.149120893,0.131325434,
5089,0.124931761,0.158435026,
5090,-0.03539025,-0.033558574,
5091,-0.07678864,0.769476964,
5092,0.617227271,1.626048004,
5093,-0.220482621,-0.23733096,
5094,-0.086223867,-0.236693441,
5095,-0.115189335,-0.317196684,
5096,0.081979035,0.003171858,
5097,-0.12848517,-0.313622054,
5098,-0.075488206,-0.22517418,
5099,0.031419457,0.148820887,
5100,0.193814233,0.704622995,
5101,-0.001371781,-0.183529466,
5102,0.074213661,0.086177316,
5103,0.037553153,0.245863847,
5104,-0.071413112,-0.240878587,
5105,-0.103844766,-0.005339855,
5106,0.164095112,0.095276183,
5107,0.077697593,0.500305155,
5108,0.09958787,0.231924429,
5109,0.144536602,-0.14065611,
5110,-0.075861327,-0.055966203,
5111,-0.002745847,0.352278489,
5112,-0.09116834,0.115446828,
5113,-0.005548271,-0.070509188,
5114,0.055447515,0.270916186,
5115,-0.091440895,0.237958837,
5116,0.148566532,-0.060539018,
5117,-0.169215805,-0.254785908,
5118,-0.062193277,0.000933645,
5119,-0.012665476,-0.036996106,
5120,-0.015263169,-0.155272207,
5121,0.041775276,-0.054361037,
5122,0.073767052,-0.053654768,
5123,0.197061431,0.973932188,
5124,-0.026323539,0.306648009,
5125,0.008400721,0.125745354,
5126,-0.056678778,0.175675805,
5127,-0.037295496,-0.120068272,
5128,-0.050371391,0.024088266,
5129,-0.046355583,0.312568582,
5130,-0.017971548,0.047436728,
5131,0.166727659,-0.095614129,
5132,-0.207405053,-0.369871353,
5133,0.186249333,0.225136933,
5134,0.043602898,-0.469131652,
5135,-0.025208918,-0.029791014,
5136,-0.051392689,-0.04979037,
5137,-0.063373674,-0.173528527,
5138,-0.037401609,-0.024290604,
5139,-0.000696014,0.371162013,
5140,-0.052688512,-0.061360953,
5141,-0.049086698,0.005641853,
5142,0.655929162,1.094035769,
5143,-0.063165816,-0.085133716,
5144,0.06849707,-0.015939491,
5145,0.010905594,-0.184715192,
5146,0.046235618,-0.095015809,
5147,-0.071107701,0.361281078,
5148,0.013047697,-0.169251133,
5149,-0.020406759,0.087925957,
5150,-0.006233169,-0.120772129,
5151,-0.037084911,-0.097485622,
5152,-0.172442393,0.033546978,
5153,-0.088344574,-0.137717804,
5154,-0.036647316,-0.21213842,
5155,0.002161823,-0.141483816,
5156,0.006230438,-0.171124001,
5157,-0.214728315,-0.247923421,
5158,0.031733207,-0.123011649,
5159,-0.00924181,-0.343346393,
5160,0.210340054,0.796022315,
5161,-0.059357984,-0.267629601,
5162,-0.060832163,0.177879188,
5163,-0.099082778,0.134815279,
5164,-0.009176974,0.060186723,
5165,0.202456426,0.138992145,
5166,-0.057072786,-0.101445235,
5167,-0.029290611,-0.515861456,
5168,-0.019499224,-0.274762067,
5169,-0.009739095,-0.383669787,
5170,-0.011775378,-0.05574471,
5171,0.008121524,-0.212659192,
5172,0.077788916,0.115890769,
5173,0.012336599,-0.098555027,
5174,0.101130797,0.172814635,
5175,-0.02791515,0.172307914,
5176,-0.048711,0.195129787,
5177,-0.181850558,0.116400813,
5178,-0.032912878,-0.377155597,
5179,-0.070208713,0.04905153,
5180,-0.083757983,-0.057711322,
5181,0.189113223,0.184663439,
5182,0.011567771,-0.206450344,
5183,-0.051630825,-0.045022667,
5184,-0.035575063,0.174711326,
5185,0.038285423,0.519072703,
5186,-0.189199507,-0.078574833,
5187,-0.012784516,-0.505562337,
5188,-0.370541261,0.026318812,
5189,-0.049699223,0.27971024,
5190,-0.009182787,-0.009271337,
5191,0.055824831,-0.216812867,
5192,-0.017102686,0.102531972,
5193,-0.052228634,-0.107547009,
5194,-0.045945828,-0.130900266,
5195,-0.178599231,0.317686655,
5196,-0.031374927,0.311027319,
5197,-0.137856511,0.164189054,
5198,0.102892466,0.005566835,
5199,-0.046517566,-0.022378891,
5200,-0.024243609,0.314182786,
5201,-0.091770914,-0.255792133,
5202,0.010262598,-0.240838938,
5203,-0.04889796,0.027219065,
5204,-0.252898118,-0.009550253,
5205,-0.165625724,0.254826992,
5206,-0.049445923,0.052349043,
5207,0.019328326,0.199428115,
5208,0.141017382,-0.030848435,
5209,0.11721797,0.02578352,
5210,0.002467508,0.577327293,
5211,0.034346015,-0.210071939,
5212,0.002481551,0.273164719,
5213,-0.032330278,-0.096340853,
5214,-0.047374633,-0.226654318,
5215,0.072675113,0.398309581,
5216,0.073931466,0.441172791,
5217,-0.047150929,-0.019597146,
5218,0.095425546,0.154768256,
5219,0.176503274,0.358984189,
5220,-0.229197153,-0.293519734,
5221,0.105595806,0.24693869,
5222,-0.023484158,-0.020854704,
5223,0.00674054,0.334310229,
5224,-0.024864535,0.138674589,
5225,0.01031636,-0.017970788,
5226,-0.119393146,-0.24757926,
5227,0.070208569,0.595198245,
5228,0.02776531,0.025370404,
5229,-0.087285654,0.334632563,
5230,0.069836857,-0.004982277,
5231,0.124200533,-0.08483466,
5232,-0.091919471,0.07030434,
5233,0.077716106,-0.064525351,
5234,-0.000349838,0.046972916,
5235,0.060884458,0.131546348,
5236,-0.546965703,0.070382773,
5237,0.001699795,0.03848968,
5238,0.03305007,0.171592717,
5239,-0.036528404,0.559754581,
5240,0.109601636,-0.006727787,
5241,0.052144963,0.310351986,
5242,-0.10372119,-0.137251509,
5243,0.069485765,0.119238548,
5244,0.030021127,0.202028769,
5245,-0.030265954,-0.051437784,
5246,0.275218672,0.819120468,
5247,0.44070826,0.983089459,
5248,-0.013642075,-0.265055576,
5249,0.026311101,-0.240868818,
5250,0.075385502,-0.014660282,
5251,0.046556825,-0.293167793,
5252,-0.097928765,-0.234482814,
5253,-0.08166525,-0.033795424,
5254,-0.05469301,-0.187837778,
5255,0.191342042,-0.038667491,
5256,-0.138450584,-0.039170514,
5257,0.251861481,-0.00777061,
5258,0.511291037,-0.200756279,
5259,-0.195149344,0.245387583,
5260,-0.002450978,0.092522213,
5261,0.022681046,-0.229846656,
5262,-0.346942413,0.090520876,
5263,-0.032725426,0.126161275,
5264,0.071666617,0.210493226,
5265,0.727988083,-0.026375054,
5266,0.140789451,0.164249997,
5267,-0.007643718,-0.143444933,
5268,-0.057418773,0.026774427,
5269,-0.039872106,-0.221204782,
5270,-0.038030913,0.509398527,
5271,-0.127483831,0.16520449,
5272,-0.182195838,0.013851237,
5273,-0.017805001,-0.262908835,
5274,-0.069980277,-0.112158538,
5275,-0.015336221,-0.148407812,
5276,0.260271505,0.622970404,
5277,0.283741296,0.729096971,
5278,-0.005576052,0.188487612,
5279,-0.104764459,0.150478091,
5280,-0.001037905,0.179719625,
5281,0.180819867,0.652723304,
5282,-0.049195614,-0.413908947,
5283,-0.015694023,0.014624718,
5284,-0.088614713,0.029127285,
5285,-0.248713319,-0.167717647,
5286,-0.057083965,-0.16112832,
5287,-0.055258726,0.020467379,
5288,-0.015471669,-0.171580614,
5289,-0.125635167,0.396429526,
5290,-0.019931049,-0.330922257,
5291,-0.040803358,-0.222286089,
5292,0.0402022,-0.139998269,
5293,-0.052310317,-0.062169838,
5294,0.018175346,0.116878949,
5295,-0.059331775,-0.060758942,
5296,0.066849657,0.309841396,
5297,-0.016771815,-0.042108128,
5298,-0.050731536,0.230788883,
5299,0.021721718,0.072384363,
5300,-0.016807373,-0.276734334,
5301,0.127954019,0.441400015,
5302,0.005616148,-0.1057362,
5303,0.22002852,0.420029383,
5304,0.148883526,0.031115281,
5305,-0.038931609,-0.036174718,
5306,-0.012519829,-0.053180039,
5307,-0.034012779,0.156158535,
5308,0.004434033,-0.179166377,
5309,0.061453206,0.127027362,
5310,0.05435416,0.134526216,
5311,-0.126171143,-0.041712948,
5312,0.119538475,-0.646630959,
5313,-0.050732469,-0.061675761,
5314,-0.323956382,-0.35353171,
5315,-0.07148662,-0.280287492,
5316,0.120253194,0.715671855,
5317,-0.007512787,0.035507943,
5318,0.050476701,-0.055524848,
5319,-0.038270064,-0.111619323,
5320,-0.022491256,0.092530622,
5321,0.030502885,-0.576710371,
5322,-0.034917237,-0.041476257,
5323,-0.07570519,-0.175134965,
5324,-0.064611758,0.294587204,
5325,-0.218462756,0.225449775,
5326,0.230319979,0.826161355,
5327,-0.050835607,-0.233474469,
5328,-0.010856051,-0.380530575,
5329,0.040010381,-0.110439535,
5330,-0.002441327,0.156654692,
5331,-0.097544647,0.112173503,
5332,0.069490207,-0.152914579,
5333,-0.059090855,-0.009402065,
5334,0.079482357,0.285802594,
5335,-0.01247122,0.069367337,
5336,-0.037026271,-0.122269457,
5337,0.119444569,0.11557781,
5338,-0.034945123,0.016893549,
5339,-0.073256373,0.288958047,
5340,0.090988487,-0.046713746,
5341,0.012314944,0.371014973,
5342,0.074853828,0.033031958,
5343,-0.148565936,-0.10048297,
5344,-0.109384259,-0.073456589,
5345,0.046645908,0.014791151,
5346,-0.145118272,0.070779861,
5347,-0.091205586,-0.054079163,
5348,-0.073157454,0.041866706,
5349,-0.070895053,0.228662158,
5350,-0.120702202,-0.185601049,
5351,0.110611275,0.269652684,
5352,0.042351681,-0.219882977,
5353,0.051387867,0.330043559,
5354,0.242065043,-0.022578379,
5355,0.37345574,-0.044008415,
5356,-0.102419128,-0.157726157,
5357,-0.228980048,0.35006127,
5358,0.014123216,0.173362833,
5359,-0.019847896,-0.051522093,
5360,-0.100886035,0.339792318,
5361,-0.182437097,0.017515354,
5362,0.726623969,3.625911433,
5363,0.136517821,0.162617032,
5364,0.013972192,0.557484735,
5365,-0.074842406,-0.032452674,
5366,-0.095480829,0.152692589,
5367,-0.082392588,-0.168720961,
5368,-0.023946383,-0.295719715,
5369,0.24035493,0.831350722,
5370,0.070120304,-0.082880321,
5371,-0.060271725,0.129186536,
5372,-0.007601816,-0.069175929,
5373,-0.030976904,-0.236987627,
5374,0.010673194,-0.064104233,
5375,0.094762949,0.072636248,
5376,-0.040898079,-0.194332417,
5377,-0.021766532,0.327730248,
5378,-0.13953648,-0.008661523,
5379,-0.080857802,-0.12622625,
5380,0.009253199,0.225107078,
5381,-0.186846266,0.016153801,
5382,-0.043086236,-0.040094551,
5383,0.084834018,-0.158862574,
5384,0.067067221,-0.194430222,
5385,-0.095273208,-0.155131929,
5386,0.123902368,-0.159117251,
5387,-0.069668316,0.118489035,
5388,-0.177015207,-0.080767201,
5389,-0.000244721,0.251038175,
5390,-0.091857372,-0.324934577,
5391,0.08096218,0,
5392,-0.068170054,0.063693745,
5393,0.074700089,0.304537544,
5394,0.052564336,-0.131473131,
5395,0.398934875,0.676252281,
5396,0.064046217,-0.416712596,
5397,-0.106459733,0.093535662,
5398,-0.049491052,-0.012716801,
5399,-0.090684716,-0.050647785,
5400,0.089747645,-0.184510985,
5401,0.011480366,-0.17489566,
5402,-0.054717826,-0.162208576,
5403,0.011310934,0.424002259,
5404,0.123237601,-0.092642333,
5405,0.006129927,0.129867614,
5406,0.03966586,0.019536626,
5407,-0.149260265,0.273345785,
5408,-0.078382843,-0.007579747,
5409,-0.037839759,0.241877761,
5410,-0.016693275,0.166342199,
5411,-0.01286063,0.179609586,
5412,0.055952344,0.297340716,
5413,0.063661121,0.315998041,
5414,0.15770323,0.167279411,
5415,-0.021804418,-0.135070421,
5416,0.25600568,0.748695845,
5417,-0.099053946,0.003741743,
5418,-0.0717568,0.402671896,
5419,-0.166203441,-0.04947427,
5420,0.151476797,-0.004793142,
5421,-0.056091421,-0.009201745,
5422,-0.070196167,0.364344365,
5423,0.172174112,0.073514295,
5424,0.07161989,-0.175654662,
5425,-0.073839654,-0.222779585,
5426,-0.061243638,0.001945688,
5427,0.03834508,0.249519538,
5428,0.08756404,0.22910022,
5429,0.093275004,0.239305303,
5430,0.12516779,0.033553588,
5431,-0.031895825,0.127637879,
5432,0.069873464,-0.165276353,
5433,1.673426958,2.302966475,
5434,0.054262638,0.115176308,
5435,0.036880438,-0.194241803,
5436,-0.131141323,0.265593492,
5437,-0.06730859,0.167615198,
5438,0.119726898,0.0516462,
5439,-0.019155321,0.038372824,
5440,0.154859393,0.210851996,
5441,-0.073261244,-0.237042242,
5442,0.048305684,-0.067196978,
5443,0.256132683,0.671931836,
5444,-0.100660192,0.150804354,
5445,-0.108205017,-0.117589459,
5446,-0.103047938,0.003360527,
5447,0.036391941,-0.09931267,
5448,0.001107353,-0.055104812,
5449,-0.020088885,0.038906782,
5450,0.162316988,-0.076208652,
5451,-0.16416646,-0.070818512,
5452,0.101822982,-0.128147219,
5453,-0.023500535,-0.209533104,
5454,-0.21986556,0.172510572,
5455,-0.081192878,0.25549154,
5456,-0.095358464,-0.038696245,
5457,0.013650626,0.245677452,
5458,-0.135448466,-0.261877255,
5459,-0.041881109,-0.334464586,
5460,0.045003553,-0.008432121,
5461,-0.038567168,0.158375453,
5462,0.009529315,-0.543732326,
5463,-0.119997333,0.361112933,
5464,-0.035471443,-0.106138108,
5465,0.02506929,-0.22210784,
5466,0.129572767,0.07819306,
5467,0.026081996,-0.022342017,
5468,0.039193018,-0.152609541,
5469,0.076927796,0.072285142,
5470,0.078675156,0.365632671,
5471,-0.122353284,0.007885725,
5472,-0.055656973,0.036129695,
5473,0.036789645,-0.029435427,
5474,-0.03723026,-0.31608907,
5475,-0.119547357,0.108753631,
5476,0.034149743,0.287482249,
5477,-0.034552856,0.313728694,
5478,0.113330015,0.270890422,
5479,0.041071233,0.591841268,
5480,0.018143942,-0.484518406,
5481,-0.101917536,-0.055094425,
5482,0.034435603,-0.025158814,
5483,0.127368702,0.353464074,
5484,0.151257028,-0.09172573,
5485,0.167383497,0.482307763,
5486,-0.113149256,-0.361195407,
5487,-0.201235941,0.045070828,
5488,-0.035691296,-0.097480386,
5489,-0.072452373,-0.22725387,
5490,-0.159885033,0.035025674,
5491,0.220850241,0.129028704,
5492,-0.111553002,-0.39100481,
5493,-0.076964803,0.149751537,
5494,-0.021705089,-0.056380321,
5495,-0.011371273,-0.143602476,
5496,0.087412982,0.428236743,
5497,0.043964083,0.127913942,
5498,-0.019315914,-0.071017032,
5499,-0.064685297,0.388301342,
5500,0.03146378,0.345624078,
5501,-0.073814748,0.225570274,
5502,0.042595023,-0.093599062,
5503,0.029567425,-0.1347977,
5504,0.035987288,-0.048034413,
5505,0.0216251,-0.144209007,
5506,-0.031044479,-0.163116493,
5507,0.037382774,0.343696626,
5508,-0.023250489,-0.025940334,
5509,0.131876784,-0.139634521,
5510,-0.074491458,-0.118510486,
5511,0.00043645,0.09333947,
5512,-0.031474036,0.178129909,
5513,-0.094725095,0.176485582,
5514,0.04353232,-0.155067307,
5515,0.07855865,-0.029874304,
5516,-0.033551716,-0.152786199,
5517,0.076459163,0.168834531,
5518,-0.037318172,-0.330337531,
5519,-0.028040621,0.452858165,
5520,-0.06851849,0.3456081,
5521,0.013457599,-0.173680937,
5522,-0.278732528,-0.085396738,
5523,0.157958193,0.75512992,
5524,0.088700572,0.053597742,
5525,-0.181233055,0.13393796,
5526,0.210907305,0.030431165,
5527,-0.153795364,-0.117069722,
5528,0.237888388,0.021424814,
5529,0.249943472,0.514023799,
5530,-0.151429095,0.083780346,
5531,0.031077665,0.074238905,
5532,-0.038154148,0.254851793,
5533,-0.071317664,-0.014971388,
5534,-0.185702326,-0.258965505,
5535,-0.108662378,-0.004309673,
5536,-0.004576681,0.051079568,
5537,-0.187501144,0.504900694,
5538,0.035719264,-0.380877712,
5539,0.027177822,0.456516044,
5540,0.053664432,0.078297282,
5541,0.059119242,-0.012054225,
5542,-0.020724491,-0.081740136,
5543,-0.033153506,-0.370904884,
5544,0.070818798,0.007368861,
5545,0.047017896,0.051757618,
5546,0.111626651,-0.116584712,
5547,0.169858319,0.551576364,
5548,-0.01705194,-0.1745669,
5549,-0.089897438,0.176844865,
5550,0.095627893,-0.059442253,
5551,0.055984405,0.346957767,
5552,0.037553957,0.110007694,
5553,-0.02984106,0.047361638,
5554,0.111098513,0.411660277,
5555,0.059874379,0.079086487,
5556,0.038601581,-0.058830834,
5557,0.066623817,0.299022,
5558,-0.16520255,0.207486985,
5559,-0.125521139,-0.006633936,
5560,-0.261009555,0.193493108,
5561,-0.038121864,0.034334214,
5562,-0.073685262,-0.156148892,
5563,0.214722803,-0.088797308,
5564,0.290986698,-0.063547445,
5565,0.224651526,1.269547231,
5566,-0.039037809,-0.228978717,
5567,-0.060248961,0.057813977,
5568,-0.051999375,0.309631877,
5569,-0.117514392,0.183864206,
5570,0.147747857,0.118095384,
5571,0.272647376,-0.050761715,
5572,-0.102360395,0.132186979,
5573,-0.000264285,-0.088602213,
5574,-0.060836911,-0.000739396,
5575,0.175099878,0.706053785,
5576,-0.031272667,0.472277731,
5577,-0.13069875,0.542323357,
5578,-0.078322317,0.070697968,
5579,-0.057380054,-0.109642522,
5580,0.040757663,0.169230585,
5581,-0.022434734,-0.148715692,
5582,-0.193292359,-0.210781138,
5583,-0.094145211,-0.353674026,
5584,-0.024037343,-0.164139624,
5585,-0.003215471,0.209104523,
5586,0.041603852,0.220015243,
5587,0.135295071,-0.046050095,
5588,0.150272992,0.476731153,
5589,-0.009524601,-0.128119941,
5590,-0.279371845,0.218810093,
5591,-0.120349904,0.086314796,
5592,0.042655187,-0.15603569,
5593,0.047150527,0.460585277,
5594,-0.166009275,-0.285240424,
5595,-0.011157261,0.056375639,
5596,-0.025522474,0.030885945,
5597,-0.081056249,0.119778909,
5598,-0.062879533,-0.114171013,
5599,-0.032810075,0.221988333,
5600,0.101276539,-0.06946873,
5601,0.003661337,0.007572858,
5602,-0.120796253,-0.213184353,
5603,-0.038553857,0.080064745,
5604,0.235591463,0.889872521,
5605,0.181794852,0.33909771,
5606,-0.114197959,-0.004257917,
5607,-0.070905923,-0.301535706,
5608,-0.108515991,-0.352096359,
5609,0.294845654,0.330872295,
5610,-0.072865894,-0.298162749,
5611,-0.051666651,-0.200628345,
5612,-0.005612175,0.185449175,
5613,0.057922489,-0.13514455,
5614,-0.129968921,-0.028430927,
5615,0.09830134,0.389403217,
5616,0.181583073,0.016184322,
5617,-0.044076952,0.031130944,
5618,-0.011219067,0.094548969,
5619,-0.063180411,-0.274423094,
5620,0.088565949,0.127622047,
5621,0.123626138,0.245908541,
5622,-0.000298378,0.068607361,
5623,-0.054842069,-0.214675219,
5624,0.153462142,0.242691235,
5625,-0.146922911,-0.280794258,
5626,-0.039100055,-0.509945307,
5627,-0.112284767,-0.314695707,
5628,0.016958603,0.156937338,
5629,-0.080381866,-0.133029121,
5630,0.03923744,0.022680465,
5631,-0.021049425,-0.04360716,
5632,0.177499667,0.041391393,
5633,-0.021050717,0.166182518,
5634,-0.137176909,-0.178662407,
5635,-0.083689151,-0.427126517,
5636,-0.051363413,0.159926638,
5637,-0.029198472,-0.157499097,
5638,-0.079985203,0.123645714,
5639,0.0211573,0.068368488,
5640,-0.198417623,0.164535261,
5641,0.005139155,0.246298369,
5642,-0.061773442,-0.147099294,
5643,-0.002383933,-0.006508627,
5644,-0.062172204,-0.072334842,
5645,0.054700674,0.26446375,
5646,-0.075454929,0.04347142,
5647,0.054310236,-0.13303961,
5648,-0.245747798,0.070805444,
5649,0.099929678,0.304422757,
5650,1.04300218,-0.197940968,
5651,-0.117825882,-0.224598412,
5652,-0.047584252,0.314479384,
5653,0.095127057,0.013004573,
5654,-0.069330976,0.00022226,
5655,0.222470846,0.39954196,
5656,-0.109665752,-0.235630684,
5657,-0.259008528,-0.165652206,
5658,0.000636911,0.26742907,
5659,0.022429137,0.291190145,
5660,-6.71E-05,-0.03340756,
5661,-0.307353339,0.119168292,
5662,-0.11792091,-0.170588183,
5663,-0.041442576,0.01386822,
5664,0.08543206,-0.060357762,
5665,-0.020108221,-0.135861343,
5666,0.583565035,0.890042981,
